Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2023-2024,Trevor Lewis,LAK,C,263.0,27.0,,38.0,261.0,32.0,139.0,379.0,120.0,375.0,289.0,111.0,156.0,330.0,Bottom 6,82,954.13333333333,8,6,38.0,1987-01-08,USA,USA,73.0,201.0,2006,1,17,17,,
2023-2024,Trevor Moore,LAK,LW,46.0,110.0,140.0,51.0,57.0,59.0,47.0,144.0,221.0,142.0,76.0,255.0,,101.0,Second Line,82,1474.35,31,14,30.0,1995-03-31,USA,USA,70.0,195.0,-,-,-,-,,
2023-2024,Trevor Zegras,ANA,C,174.0,418.0,137.0,,226.0,397.0,124.0,192.0,50.0,152.0,362.0,345.0,117.0,119.0,Second Line,31,529.73333333333,6,4,24.0,2001-03-20,USA,USA,72.0,185.0,2019,1,9,9,,
2023-2024,Troy Terry,ANA,RW,170.0,365.0,115.0,,277.0,325.0,119.0,110.0,184.0,77.0,7.0,460.0,,87.0,First Line,76,1389.8833333333,20,22,27.0,1997-09-10,USA,USA,72.0,185.0,2015,5,27,148,,
2023-2024,Ty Dellandrea,DAL,C,374.0,168.0,,96.0,267.0,108.0,379.0,451.0,372.0,332.0,349.0,133.0,186.0,395.0,Bottom 6,42,532.2,2,4,24.0,2000-07-21,CAN,CAN,73.0,195.0,2018,1,13,13,,
2023-2024,Tye Kartye,SEA,LW,357.0,283.0,,,382.0,276.0,276.0,332.0,305.0,434.0,402.0,47.0,,387.0,Bottom 6,77,911.36666666667,11,4,24.0,2001-04-30,CAN,CAN,71.0,202.0,-,-,-,-,,
2023-2024,Tyler Bertuzzi,TOR,LW,108.0,270.0,129.0,,42.0,259.0,151.0,165.0,85.0,141.0,142.0,212.0,,128.0,Second Line,80,1283.65,21,13,30.0,1995-02-24,CAN,CAN,73.0,186.0,2013,2,28,58,,
2023-2024,Tyler Johnson,CHI,C,409.0,416.0,203.0,,430.0,434.0,223.0,182.0,211.0,283.0,331.0,258.0,200.0,192.0,Second Line,67,1041.0833333333,17,4,34.0,1990-07-29,USA,USA,68.0,185.0,-,-,-,-,,
2023-2024,Tyler Motte,TBL,C,367.0,19.0,,25.0,426.0,84.0,206.0,376.0,333.0,398.0,16.0,107.0,,320.0,Bottom 6,69,858.56666666667,6,2,30.0,1995-03-10,USA,USA,70.0,192.0,2013,4,30,121,,
2023-2024,Tyler Pitlick,NYR,C,422.0,133.0,,,440.0,216.0,354.0,438.0,350.0,306.0,30.0,46.0,,424.0,Bottom 6,34,346.73333333333,1,2,33.0,1991-11-01,USA,USA,74.0,200.0,2010,2,1,31,,
2023-2024,Tyler Seguin,DAL,C,67.0,332.0,98.0,102.0,121.0,256.0,98.0,63.0,167.0,129.0,299.0,250.0,28.0,100.0,Second Line,68,1125.2,25,15,33.0,1992-01-31,CAN,CAN,73.0,205.0,2010,1,2,2,,
2023-2024,Tyler Toffoli,"NJD, WPG","C, RW",45.0,211.0,38.0,217.0,55.0,101.0,25.0,29.0,52.0,127.0,134.0,293.0,,73.0,Second Line,79,1339.85,33,14,33.0,1992-04-24,CAN,CAN,72.0,203.0,2010,2,17,47,,
2023-2024,Tyson Foerster,PHI,RW,310.0,128.0,226.0,,186.0,169.0,258.0,234.0,392.0,433.0,394.0,244.0,,221.0,Second Line,77,1329.7,20,6,23.0,2002-01-18,CAN,CAN,74.0,194.0,2020,1,23,23,,
2023-2024,Tyson Jost,BUF,C,392.0,164.0,,192.0,420.0,246.0,292.0,409.0,175.0,362.0,75.0,191.0,120.0,378.0,Bottom 6,43,455.63333333333,3,2,27.0,1998-03-14,CAN,CAN,71.0,187.0,2016,1,10,10,,
2023-2024,Valeri Nichushkin,COL,RW,73.0,171.0,69.0,29.0,46.0,141.0,105.0,51.0,77.0,99.0,89.0,257.0,,36.0,First Line,54,1152.9166666667,28,17,30.0,1995-03-04,RUS,RUS,76.0,210.0,2013,1,10,10,,
2023-2024,Valtteri Puustinen,PIT,RW,197.0,85.0,224.0,,205.0,198.0,208.0,423.0,368.0,118.0,435.0,297.0,,309.0,Bottom 6,52,610.85,5,10,26.0,1999-06-04,FIN,FIN,69.0,183.0,2019,7,17,203,,
2023-2024,Victor Olofsson,BUF,LW,233.0,321.0,157.0,,330.0,273.0,132.0,94.0,149.0,340.0,65.0,432.0,,222.0,Bottom 6,51,590.01666666667,7,2,29.0,1995-07-18,SWE,SWE,71.0,181.0,2014,7,1,181,,
2023-2024,Vincent Trocheck,NYR,C,132.0,169.0,42.0,9.0,59.0,228.0,129.0,183.0,171.0,42.0,285.0,127.0,10.0,66.0,First Line,82,1759.2833333333,25,37,31.0,1993-07-11,USA,USA,71.0,184.0,2011,3,3,64,,
2023-2024,Vinni Lettieri,MIN,C,334.0,215.0,,,380.0,331.0,272.0,283.0,352.0,372.0,433.0,138.0,,373.0,Bottom 6,46,440.95,5,3,30.0,1995-02-06,USA,USA,70.0,184.0,-,-,-,-,,
2023-2024,Vladimir Tarasenko,"FLA, OTT",RW,70.0,439.0,89.0,,180.0,437.0,80.0,73.0,81.0,57.0,82.0,229.0,,88.0,Second Line,76,1196.0,23,20,33.0,1991-12-13,RUS,RUS,73.0,228.0,2010,1,16,16,,
2023-2024,Vladislav Namestnikov,WPG,C,270.0,55.0,213.0,136.0,164.0,42.0,351.0,322.0,84.0,218.0,131.0,166.0,205.0,287.0,Bottom 6,78,1128.2666666667,11,13,32.0,1992-11-22,RUS,RUS,72.0,179.0,2011,1,27,27,,
2023-2024,Walker Duehr,CGY,RW,195.0,337.0,,,315.0,289.0,251.0,259.0,295.0,172.0,393.0,56.0,,408.0,Fringe,40,324.66666666667,2,4,27.0,1997-11-23,USA,USA,74.0,210.0,-,-,-,-,,
2023-2024,Warren Foegele,EDM,LW,44.0,120.0,,152.0,100.0,70.0,48.0,148.0,151.0,144.0,155.0,150.0,,196.0,Bottom 6,82,1146.0166666667,20,14,29.0,1996-04-01,CAN,CAN,74.0,198.0,2014,3,7,67,,
2023-2024,Will Cuylle,NYR,LW,361.0,333.0,,,386.0,275.0,245.0,255.0,250.0,429.0,430.0,34.0,,383.0,Bottom 6,81,901.16666666667,13,4,23.0,2002-02-05,CAN,CAN,75.0,211.0,2020,2,29,60,,
2023-2024,William Carrier,VGK,LW,86.0,39.0,,,183.0,30.0,59.0,128.0,334.0,344.0,102.0,42.0,,270.0,Bottom 6,39,435.66666666667,6,1,30.0,1994-12-20,CAN,CAN,74.0,218.0,2013,2,27,57,,
2023-2024,William Eklund,SJS,LW,436.0,452.0,218.0,128.0,300.0,459.0,414.0,369.0,441.0,261.0,407.0,438.0,,211.0,First Line,80,1492.9666666667,16,16,22.0,2002-10-12,SWE,SWE,71.0,181.0,2021,1,7,7,,
2023-2024,William Karlsson,VGK,C,80.0,81.0,94.0,49.0,90.0,79.0,160.0,115.0,227.0,89.0,36.0,383.0,25.0,96.0,Second Line,70,1232.1166666667,30,20,32.0,1993-01-08,SWE,SWE,72.0,190.0,2011,2,23,53,,
2023-2024,William Lockwood,FLA,RW,462.0,5.0,,,357.0,5.0,409.0,464.0,356.0,464.0,458.0,40.0,,464.0,Fringe,26,213.16666666667,0,0,27.0,1998-06-20,USA,USA,71.0,172.0,2016,3,3,64,,
2023-2024,William Nylander,TOR,RW,14.0,277.0,9.0,173.0,44.0,278.0,14.0,18.0,41.0,16.0,122.0,444.0,,13.0,First Line,82,1632.9166666667,40,36,29.0,1996-05-01,CAN,SWE,72.0,204.0,2014,1,8,8,,
2023-2024,Wyatt Johnston,DAL,C,49.0,201.0,188.0,145.0,155.0,176.0,118.0,64.0,257.0,116.0,376.0,405.0,135.0,120.0,Second Line,82,1394.2,32,25,22.0,2003-05-14,CAN,CAN,73.0,185.0,2021,1,23,23,,
2023-2024,Yakov Trenin,"COL, NSH",C,295.0,225.0,,19.0,293.0,159.0,219.0,269.0,412.0,425.0,310.0,62.0,,305.0,Bottom 6,76,1107.5833333333,12,3,28.0,1997-01-13,RUS,RUS,74.0,201.0,2015,2,25,55,,
2023-2024,Yanni Gourde,SEA,C,204.0,71.0,292.0,7.0,142.0,99.0,270.0,327.0,215.0,155.0,249.0,151.0,86.0,175.0,Second Line,80,1395.8166666667,11,15,33.0,1991-12-15,CAN,CAN,69.0,174.0,-,-,-,-,,
2023-2024,Yegor Chinakhov,CBJ,RW,158.0,281.0,243.0,,292.0,351.0,117.0,159.0,173.0,210.0,86.0,261.0,,204.0,Bottom 6,53,803.88333333333,16,9,24.0,2001-02-01,RUS,RUS,73.0,204.0,2020,1,21,21,,
2023-2024,Yegor Sharangovich,CGY,C,138.0,293.0,232.0,33.0,114.0,230.0,145.0,93.0,67.0,174.0,91.0,452.0,201.0,143.0,Second Line,82,1419.8166666667,31,18,27.0,1998-06-06,BLR,BLR,74.0,196.0,2018,5,17,141,,
2023-2024,Zach Benson,BUF,LW,296.0,288.0,231.0,,211.0,296.0,401.0,375.0,326.0,282.0,439.0,393.0,,322.0,Bottom 6,71,1030.7333333333,11,11,20.0,2005-05-12,CAN,,69.0,163.0,2023,1,13,13,,
2023-2024,Zach Hyman,EDM,LW,15.0,203.0,31.0,223.0,21.0,154.0,31.0,6.0,28.0,147.0,196.0,280.0,,26.0,First Line,80,1560.0333333333,54,11,33.0,1992-06-09,CAN,CAN,73.0,211.0,2010,5,3,123,,
2023-2024,Zach Parise,COL,LW,222.0,143.0,264.0,174.0,189.0,294.0,175.0,191.0,282.0,304.0,308.0,269.0,,194.0,Bottom 6,30,389.01666666667,5,2,40.0,1984-07-28,USA,USA,71.0,195.0,2003,1,17,17,,
2023-2024,Zachary Sanford,"ARI, CHI",LW,428.0,200.0,,,312.0,388.0,440.0,,293.0,158.0,428.0,249.0,172.0,436.0,Bottom 6,29,314.26666666667,0,5,30.0,1994-11-09,USA,USA,76.0,206.0,2013,2,31,61,,
2023-2024,Zack Bolduc,STL,C,330.0,285.0,,,449.0,336.0,279.0,194.0,342.0,439.0,442.0,387.0,,333.0,Bottom 6,25,300.38333333333,5,1,22.0,2003-02-24,CAN,CAN,72.0,187.0,2021,1,17,17,,
2023-2024,Zack MacEwen,OTT,RW,393.0,187.0,,,383.0,219.0,286.0,385.0,145.0,431.0,452.0,16.0,,446.0,Fringe,30,191.98333333333,2,1,29.0,1996-07-08,CAN,CAN,75.0,205.0,-,-,-,-,,
2023-2024,Zemgus Girgensons,BUF,LW,348.0,47.0,,180.0,375.0,55.0,285.0,290.0,302.0,419.0,104.0,91.0,178.0,348.0,Bottom 6,63,746.53333333333,8,3,31.0,1994-01-05,LVA,LVA,74.0,200.0,2012,1,14,14,,
