Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2021-2022,Tyler Seguin,DAL,C,197.0,413.0,185.0,,297.0,383.0,79.0,191.0,295.0,151.0,328.0,266.0,125.0,112.0,Second Line,81,1442.8666666667,24,17,33,1992-01-31,CAN,CAN,73,205,2010,1,2,2,,
2021-2022,Tyler Toffoli,"CGY, MTL","C, RW",76.0,305.0,59.0,128.0,100.0,206.0,25.0,35.0,107.0,126.0,227.0,235.0,,68.0,Second Line,74,1206.4666666667,20,17,33,1992-04-24,CAN,CAN,72,203,2010,2,17,47,,
2021-2022,Tyson Jost,"COL, MIN",C,238.0,33.0,307.0,119.0,216.0,39.0,255.0,364.0,316.0,268.0,23.0,264.0,117.0,319.0,Bottom 6,80,1025.6833333333,8,8,27,1998-03-14,CAN,CAN,71,187,2016,1,10,10,,
2021-2022,Valeri Nichushkin,COL,RW,46.0,17.0,171.0,107.0,9.0,10.0,116.0,101.0,213.0,250.0,43.0,204.0,,122.0,First Line,62,1179.6166666667,25,14,30,1995-03-04,RUS,RUS,76,210,2013,1,10,10,,
2021-2022,Vasily Podkolzin,VAN,RW,296.0,368.0,,,323.0,416.0,328.0,278.0,324.0,356.0,438.0,238.0,,339.0,Bottom 6,79,1010.55,14,9,24,2001-06-24,RUS,RUS,73,190,2019,1,10,10,,
2021-2022,Victor Olofsson,BUF,LW,214.0,372.0,37.0,,241.0,323.0,94.0,104.0,78.0,82.0,207.0,468.0,,123.0,Bottom 6,72,1104.4166666667,20,18,29,1995-07-18,SWE,SWE,71,181,2014,7,1,181,,
2021-2022,Victor Rask,"MIN, SEA",C,237.0,81.0,287.0,,145.0,16.0,381.0,172.0,100.0,226.0,124.0,413.0,93.0,307.0,Bottom 6,47,573.18333333333,9,6,32,1993-03-01,SWE,SWE,74,199,2011,2,12,42,,
2021-2022,Viktor Arvidsson,LAK,LW,31.0,214.0,107.0,,19.0,220.0,13.0,141.0,162.0,87.0,52.0,441.0,,79.0,Second Line,66,1120.6333333333,20,17,32,1993-04-08,SWE,SWE,70,185,2014,4,22,112,,
2021-2022,Vincent Trocheck,CAR,C,109.0,148.0,60.0,104.0,65.0,158.0,154.0,136.0,178.0,88.0,232.0,103.0,14.0,83.0,Second Line,81,1447.7833333333,21,16,31,1993-07-11,USA,USA,71,184,2011,3,3,64,,
2021-2022,Vinni Lettieri,ANA,C,370.0,435.0,,,320.0,466.0,247.0,310.0,174.0,357.0,431.0,195.0,,309.0,Bottom 6,31,387.98333333333,5,3,30,1995-02-06,USA,USA,70,184,-,-,-,-,,
2021-2022,Vinnie Hinostroza,BUF,C,224.0,326.0,,209.0,272.0,223.0,242.0,246.0,236.0,146.0,137.0,246.0,,288.0,Bottom 6,62,861.83333333333,13,8,31,1994-04-03,USA,USA,70,183,2012,6,18,169,,
2021-2022,Vladimir Tarasenko,STL,RW,69.0,450.0,180.0,,380.0,462.0,45.0,70.0,196.0,41.0,268.0,268.0,,53.0,Second Line,75,1268.35,34,27,33,1991-12-13,RUS,RUS,73,228,2010,1,16,16,,
2021-2022,Vladislav Namestnikov,"DAL, DET",C,377.0,133.0,283.0,61.0,384.0,181.0,367.0,207.0,287.0,369.0,299.0,206.0,212.0,243.0,Bottom 6,75,1098.85,16,8,32,1992-11-22,RUS,RUS,72,179,2011,1,27,27,,
2021-2022,Warren Foegele,EDM,LW,151.0,186.0,,150.0,124.0,94.0,135.0,231.0,252.0,214.0,240.0,148.0,,267.0,Bottom 6,82,1034.1666666667,12,10,29,1996-04-01,CAN,CAN,74,198,2014,3,7,67,,
2021-2022,Wayne Simmonds,TOR,RW,333.0,244.0,259.0,,268.0,202.0,170.0,312.0,121.0,389.0,345.0,41.0,,349.0,Bottom 6,72,671.78333333333,5,5,36,1988-08-26,CAN,CAN,74,184,2007,2,31,61,,
2021-2022,William Carrier,VGK,LW,92.0,119.0,,,75.0,116.0,91.0,269.0,34.0,165.0,150.0,22.0,,303.0,Bottom 6,63,732.3,9,5,30,1994-12-20,CAN,CAN,74,218,2013,2,27,57,,
2021-2022,William Karlsson,VGK,C,104.0,83.0,134.0,65.0,10.0,105.0,233.0,265.0,137.0,123.0,85.0,407.0,43.0,140.0,First Line,67,1224.8833333333,12,12,32,1993-01-08,SWE,SWE,72,190,2011,2,23,53,,
2021-2022,William Nylander,TOR,"C, RW",25.0,149.0,15.0,,49.0,148.0,28.0,34.0,20.0,23.0,183.0,464.0,220.0,40.0,First Line,81,1480.1166666667,34,34,29,1996-05-01,CAN,SWE,72,204,2014,1,8,8,,
2021-2022,Yakov Trenin,NSH,C,248.0,43.0,,177.0,333.0,41.0,193.0,238.0,412.0,364.0,344.0,53.0,,302.0,Bottom 6,80,1173.4166666667,17,3,28,1997-01-13,RUS,RUS,74,201,2015,2,25,55,,
2021-2022,Yanni Gourde,SEA,C,119.0,69.0,212.0,21.0,147.0,38.0,264.0,140.0,259.0,85.0,189.0,252.0,148.0,156.0,First Line,74,1367.6,21,20,33,1991-12-15,CAN,CAN,69,174,-,-,-,-,,
2021-2022,Yegor Chinakhov,CBJ,RW,366.0,467.0,231.0,,418.0,470.0,236.0,400.0,338.0,398.0,392.0,301.0,,399.0,Bottom 6,62,775.5,7,5,24,2001-02-01,RUS,RUS,73,204,2020,1,21,21,,
2021-2022,Yegor Sharangovich,NJD,C,148.0,367.0,198.0,97.0,176.0,319.0,176.0,105.0,205.0,287.0,182.0,447.0,,180.0,Second Line,76,1253.8166666667,24,13,27,1998-06-06,BLR,BLR,74,196,2018,5,17,141,,
2021-2022,Zach Aston-Reese,"ANA, PIT","C, LW",390.0,16.0,,35.0,376.0,13.0,304.0,360.0,437.0,405.0,363.0,38.0,,310.0,Bottom 6,69,899.58333333333,5,6,30,1994-08-10,USA,USA,73,205,-,-,-,-,,
2021-2022,Zach Hyman,EDM,"C, LW",67.0,247.0,205.0,70.0,72.0,182.0,120.0,76.0,181.0,177.0,218.0,249.0,222.0,73.0,First Line,76,1479.3333333333,27,18,33,1992-06-09,CAN,CAN,73,211,2010,5,3,123,,
2021-2022,Zach Parise,NYI,LW,211.0,223.0,137.0,129.0,185.0,292.0,197.0,217.0,204.0,187.0,68.0,367.0,,192.0,Bottom 6,82,1253.1333333333,15,15,40,1984-07-28,USA,USA,71,195,2003,1,17,17,,
2021-2022,Zach Sanford,"OTT, WPG",LW,373.0,66.0,210.0,196.0,370.0,222.0,327.0,263.0,300.0,379.0,214.0,99.0,,265.0,Bottom 6,80,1143.9166666667,9,7,30,1994-11-09,USA,USA,76,206,2013,2,31,61,,
2021-2022,Zack Kassian,EDM,RW,338.0,352.0,,,243.0,176.0,414.0,345.0,117.0,155.0,454.0,27.0,,390.0,Bottom 6,58,683.63333333333,6,10,34,1991-01-24,CAN,CAN,75,211,2009,1,13,13,,
2021-2022,Zack MacEwen,PHI,C,451.0,389.0,,,446.0,434.0,284.0,461.0,367.0,460.0,446.0,28.0,,454.0,Bottom 6,75,724.75,3,3,29,1996-07-08,CAN,CAN,75,205,-,-,-,-,,
2021-2022,Zemgus Girgensons,BUF,LW,387.0,98.0,,98.0,449.0,68.0,343.0,279.0,400.0,376.0,316.0,162.0,186.0,318.0,Bottom 6,56,828.2,10,7,31,1994-01-05,LVA,LVA,74,200,2012,1,14,14,,
